time,outdoor_temp,indoor_temp,heating_temp,heating_on
940,0.2631397208144133,21.567908103203568,25.20254541784121,1
941,0.25109527862417647,21.580506370442095,25.221428859059614,1
942,0.23896038242839168,21.59314502437947,25.240233867738564,1
943,0.2267352632579902,21.605822384121137,25.25896122565113,1
944,0.21442015386161817,21.618536802394257,25.277611700470718,1
945,0.20201528870120722,21.631286664904128,25.296186046041708,1
946,0.18952090394750787,21.644070389702975,25.31468500264491,1
947,0.1769372374755953,21.65688642657087,25.333109297257927,1
948,0.16426452886034326,21.669733256408566,25.351459643810536,1
949,0.1515030193718525,21.68260939064197,25.369736743435165,1
950,0.13865295197087057,21.695513370638114,25.387941284712593,1
951,0.12571457130415897,21.7084437671323,25.40607394391291,1
952,0.11268812369983205,21.721399179666314,25.424135385231896,1
953,0.09957385716267808,21.734378236037376,25.442126261022842,1
954,0.08637202136942523,21.747379591757742,25.46004721202396,1
955,0.07308286766399785,21.76040192952466,25.477898867581402,1
956,0.059706649052729155,21.773443958700533,25.495681845868045,1
957,0.04624362019953754,21.78650441480306,25.51339675409805,1
958,0.0326940374210869,21.799582059005182,25.53104418873734,1
959,0.01905815868190075,21.812675677644666,25.548624735710032,1
960,0.00533624358945417,21.825784081743077,25.56613897060092,1
961,-0.008471446610765376,21.838906106534022,25.583587458854083,1
962,-0.022364649040244267,21.852040611000465,25.60097075596768,1
963,-0.036343099192431616,21.865186477420924,25.618289407685026,1
964,-0.050406530937788574,21.878342610924392,25.63554395018201,1
965,-0.06455467652884561,21.89150793905383,25.652734910250917,1
966,-0.07878726660530422,21.90468141133804,25.669862805480726,1
967,-0.09310403019916613,21.917861998871764,25.686928144433978,1
968,-0.1075046947398901,21.93104869390387,25.703931426820244,1
